Data,Produto,Estado,Área Colhida (ha),Área Plantada (ha),Produção (t),Rendimento Médio (kg/ha),Temperatura Media,Precipitacao Total,Pressao Atmosferica Media,Vento Velocidade Media
72015,6,3,,,,,12.2,161.4,965.1,4.6
72015,7,3,5262520.0,5263899.0,15700264.0,2983.0,12.2,161.4,965.1,4.6
72015,8,3,889111.0,889111.0,2487353.0,2798.0,12.2,161.4,965.1,4.6
72015,9,3,199661.0,199963.0,414936.0,2078.0,12.2,161.4,965.1,4.6
82015,1,3,1121675.0,1127916.0,8679490.0,7738.0,16.4,104.6,962.9,5.3
82015,2,3,42404.0,43064.0,60786.0,1433.0,16.4,104.6,962.9,5.3
82015,3,3,24394.0,24394.0,34941.0,1432.0,16.4,104.6,962.9,5.3
82015,4,3,,,,,16.4,104.6,962.9,5.3
82015,5,3,863550.0,863608.0,5633650.0,6524.0,16.4,104.6,962.9,5.3
82015,6,3,,,,,16.4,104.6,962.9,5.3
82015,7,3,5262520.0,5263899.0,15700264.0,2983.0,16.4,104.6,962.9,5.3
82015,8,3,889111.0,889111.0,2487353.0,2798.0,16.4,104.6,962.9,5.3
82015,9,3,199661.0,199963.0,414936.0,2078.0,16.4,104.6,962.9,5.3
92015,1,3,1121675.0,1127916.0,8679490.0,7738.0,13.2,209.8,961.9,5.0
92015,2,3,42404.0,43064.0,60786.0,1433.0,13.2,209.8,961.9,5.0
92015,3,3,24394.0,24394.0,34941.0,1432.0,13.2,209.8,961.9,5.0
92015,4,3,,,,,13.2,209.8,961.9,5.0
92015,5,3,863550.0,863608.0,5633650.0,6524.0,13.2,209.8,961.9,5.0
92015,6,3,,,,,13.2,209.8,961.9,5.0
92015,7,3,5262520.0,5263899.0,15700264.0,2983.0,13.2,209.8,961.9,5.0
92015,8,3,878616.0,881616.0,2395338.0,2726.0,13.2,209.8,961.9,5.0
92015,9,3,199661.0,199963.0,414936.0,2078.0,13.2,209.8,961.9,5.0
102015,1,3,1121675.0,1127916.0,8679490.0,7738.0,14.4,294.6,962.9,5.6
102015,2,3,42404.0,43064.0,60786.0,1433.0,14.4,294.6,962.9,5.6
102015,3,3,24394.0,24394.0,34941.0,1432.0,14.4,294.6,962.9,5.6
102015,4,3,,,,,14.4,294.6,962.9,5.6
102015,5,3,863550.0,863608.0,5633650.0,6524.0,14.4,294.6,962.9,5.6
102015,6,3,,,,,14.4,294.6,962.9,5.6
102015,7,3,5262520.0,5263899.0,15700264.0,2983.0,14.4,294.6,962.9,5.6
102015,8,3,871804.0,878536.0,1903035.0,2183.0,14.4,294.6,962.9,5.6
102015,9,3,199661.0,199963.0,414936.0,2078.0,14.4,294.6,962.9,5.6
112015,1,3,1121675.0,1127916.0,8679490.0,7738.0,16.9,143.6,960.8,4.9
112015,2,3,42404.0,43064.0,60786.0,1433.0,16.9,143.6,960.8,4.9
112015,3,3,24394.0,24394.0,34941.0,1432.0,16.9,143.6,960.8,4.9
112015,4,3,,,,,16.9,143.6,960.8,4.9
112015,5,3,863550.0,863608.0,5633650.0,6524.0,16.9,143.6,960.8,4.9
112015,6,3,,,,,16.9,143.6,960.8,4.9
112015,7,3,5262520.0,5263899.0,15700264.0,2983.0,16.9,143.6,960.8,4.9
112015,8,3,871804.0,878536.0,1903035.0,2183.0,16.9,143.6,960.8,4.9
112015,9,3,199661.0,199963.0,414936.0,2078.0,16.9,143.6,960.8,4.9
122015,1,3,1121675.0,1127916.0,8679490.0,7738.0,20.1,174.8,959.8,4.6
122015,2,3,42404.0,43064.0,60786.0,1433.0,20.1,174.8,959.8,4.6
122015,3,3,24394.0,24394.0,34941.0,1432.0,20.1,174.8,959.8,4.6
122015,4,3,,,,,20.1,174.8,959.8,4.6
122015,5,3,863550.0,863608.0,5633650.0,6524.0,20.1,174.8,959.8,4.6
122015,6,3,,,,,20.1,174.8,959.8,4.6
122015,7,3,5262520.0,5263899.0,15700264.0,2983.0,20.1,174.8,959.8,4.6
122015,8,3,874492.0,882566.0,1391985.0,1592.0,20.1,174.8,959.8,4.6
122015,9,3,199661.0,199963.0,414936.0,2078.0,20.1,174.8,959.8,4.6
12016,1,3,1087023.0,1087023.0,8433761.0,7759.0,21.8,106.2,960.8,4.6
12016,2,3,41718.0,41839.0,68006.0,1630.0,21.8,106.2,960.8,4.6
12016,3,3,20170.0,20170.0,31973.0,1585.0,21.8,106.2,960.8,4.6
12016,4,3,,,,,21.8,106.2,960.8,4.6
12016,5,3,750369.0,751899.0,4809124.0,6409.0,21.8,106.2,960.8,4.6
12016,6,3,,,,,21.8,106.2,960.8,4.6
12016,7,3,5471680.0,5471680.0,16233592.0,2967.0,21.8,106.2,960.8,4.6
12016,8,3,874492.0,882566.0,1391985.0,1592.0,21.8,106.2,960.8,4.6
12016,9,3,185213.0,185888.0,376165.0,2031.0,21.8,106.2,960.8,4.6
22016,1,3,1070707.0,1086012.0,8232431.0,7689.0,22.6,62.6,960.8,4.2
22016,2,3,41164.0,41450.0,64250.0,1561.0,22.6,62.6,960.8,4.2
22016,3,3,20345.0,20345.0,32739.0,1609.0,22.6,62.6,960.8,4.2
22016,4,3,,,,,22.6,62.6,960.8,4.2
