Data,Produto,Estado,Área Colhida (ha),Produção (t),Rendimento Médio (kg/ha),Temperatura Media,Precipitacao Total,Pressao Atmosferica Media,Vento Velocidade Media
032023,2,2,34610.0,66753.0,1929.0,20.59,174.49,896.87,1.8
032023,3,2,29000.0,44561.0,1537.0,20.59,174.49,896.87,1.8
032023,4,2,,,,20.59,174.49,896.87,1.8
032023,5,2,336000.0,2587200.0,7700.0,20.59,174.49,896.87,1.8
032023,6,2,,,,20.59,174.49,896.87,1.8
032023,7,2,759824.0,2656607.0,3496.0,20.59,174.49,896.87,1.8
032023,8,2,90000.0,282960.0,3144.0,20.59,174.49,896.87,1.8
032023,9,2,86660.0,189699.0,2189.0,20.59,174.49,896.87,1.8
042023,1,2,143846.0,1173399.0,8157.0,16.31,105.05,853.99,1.73
042023,2,2,32651.0,66298.0,2031.0,16.31,105.05,853.99,1.73
042023,3,2,28848.0,54391.0,1885.0,16.31,105.05,853.99,1.73
042023,4,2,,,,16.31,105.05,853.99,1.73
042023,5,2,328576.0,2604724.0,7927.0,16.31,105.05,853.99,1.73
042023,6,2,,,,16.31,105.05,853.99,1.73
042023,7,2,770392.0,2877541.0,3735.0,16.31,105.05,853.99,1.73
042023,8,2,114563.0,373837.0,3263.0,16.31,105.05,853.99,1.73
042023,9,2,85909.0,193764.0,2255.0,16.31,105.05,853.99,1.73
052023,1,2,143846.0,1173399.0,8157.0,15.72,75.57,810.45,1.84
052023,2,2,32651.0,66298.0,2031.0,15.72,75.57,810.45,1.84
052023,3,2,28848.0,54391.0,1885.0,15.72,75.57,810.45,1.84
052023,4,2,,,,15.72,75.57,810.45,1.84
052023,5,2,328576.0,2604724.0,7927.0,15.72,75.57,810.45,1.84
052023,6,2,,,,15.72,75.57,810.45,1.84
052023,7,2,770392.0,2877541.0,3735.0,15.72,75.57,810.45,1.84
052023,8,2,114563.0,373837.0,3263.0,15.72,75.57,810.45,1.84
052023,9,2,85909.0,193764.0,2255.0,15.72,75.57,810.45,1.84
062023,1,2,143846.0,1173399.0,8157.0,13.32,111.58,857.6,2.07
062023,2,2,32651.0,66298.0,2031.0,13.32,111.58,857.6,2.07
062023,3,2,28848.0,54391.0,1885.0,13.32,111.58,857.6,2.07
062023,4,2,,,,13.32,111.58,857.6,2.07
062023,5,2,328576.0,2604724.0,7927.0,13.32,111.58,857.6,2.07
062023,6,2,,,,13.32,111.58,857.6,2.07
062023,7,2,770392.0,2877541.0,3735.0,13.32,111.58,857.6,2.07
062023,8,2,114563.0,373837.0,3263.0,13.32,111.58,857.6,2.07
062023,9,2,85909.0,193764.0,2255.0,13.32,111.58,857.6,2.07
072023,1,2,143846.0,1173399.0,8157.0,14.52,144.91,902.06,2.25
072023,2,2,32651.0,66298.0,2031.0,14.52,144.91,902.06,2.25
072023,3,2,28848.0,54391.0,1885.0,14.52,144.91,902.06,2.25
072023,4,2,,,,14.52,144.91,902.06,2.25
072023,5,2,328576.0,2604724.0,7927.0,14.52,144.91,902.06,2.25
072023,6,2,,,,14.52,144.91,902.06,2.25
072023,7,2,770392.0,2877541.0,3735.0,14.52,144.91,902.06,2.25
072023,8,2,114563.0,373837.0,3263.0,14.52,144.91,902.06,2.25
072023,9,2,85909.0,193764.0,2255.0,14.52,144.91,902.06,2.25
082023,1,2,142744.0,1215419.0,8515.0,15.02,94.1,898.98,2.44
082023,2,2,30601.0,64299.0,2101.0,15.02,94.1,898.98,2.44
082023,3,2,28354.0,51188.0,1805.0,15.02,94.1,898.98,2.44
082023,4,2,,,,15.02,94.1,898.98,2.44
082023,5,2,316606.0,2532372.0,7998.0,15.02,94.1,898.98,2.44
082023,6,2,11230.0,57171.0,5091.0,15.02,94.1,898.98,2.44
082023,7,2,775849.0,2972269.0,3831.0,15.02,94.1,898.98,2.44
082023,8,2,130940.0,420617.0,3212.0,15.02,94.1,898.98,2.44
082023,9,2,86091.0,200922.0,2334.0,15.02,94.1,898.98,2.44
092023,1,2,142744.0,1215419.0,8515.0,17.5,180.61,897.35,2.87
092023,2,2,30601.0,64299.0,2101.0,17.5,180.61,897.35,2.87
092023,3,2,28354.0,51188.0,1805.0,17.5,180.61,897.35,2.87
092023,4,2,,,,17.5,180.61,897.35,2.87
092023,5,2,316606.0,2532372.0,7998.0,17.5,180.61,897.35,2.87
092023,6,2,11230.0,57171.0,5091.0,17.5,180.61,897.35,2.87
092023,7,2,775849.0,2972269.0,3831.0,17.5,180.61,897.35,2.87
092023,8,2,130940.0,420617.0,3212.0,17.5,180.61,897.35,2.87
092023,9,2,86091.0,200922.0,2334.0,17.5,180.61,897.35,2.87
102023,1,2,142744.0,1215419.0,8515.0,13.57,357.95,716.24,2.34
102023,2,2,30601.0,64299.0,2101.0,13.57,357.95,716.24,2.34
102023,3,2,28354.0,51188.0,1805.0,13.57,357.95,716.24,2.34
102023,4,2,,,,13.57,357.95,716.24,2.34
102023,5,2,316606.0,2532372.0,7998.0,13.57,357.95,716.24,2.34
102023,6,2,11230.0,57171.0,5091.0,13.57,357.95,716.24,2.34
102023,7,2,775849.0,2972269.0,3831.0,13.57,357.95,716.24,2.34
102023,8,2,130940.0,420617.0,3212.0,13.57,357.95,716.24,2.34
102023,9,2,86091.0,200922.0,2334.0,13.57,357.95,716.24,2.34
112023,1,2,142744.0,1215419.0,8515.0,19.16,253.49,670.9,2.37
112023,2,2,30601.0,64299.0,2101.0,19.16,253.49,670.9,2.37
112023,3,2,28354.0,51188.0,1805.0,19.16,253.49,670.9,2.37
112023,4,2,,,,19.16,253.49,670.9,2.37
112023,5,2,316606.0,2532215.0,7998.0,19.16,253.49,670.9,2.37
112023,6,2,11230.0,57171.0,5091.0,19.16,253.49,670.9,2.37
112023,7,2,775849.0,2972269.0,3831.0,19.16,253.49,670.9,2.37
112023,8,2,129275.0,361830.0,2799.0,19.16,253.49,670.9,2.37
112023,9,2,86012.0,198823.0,2312.0,19.16,253.49,670.9,2.37
122023,1,2,142744.0,1215419.0,8515.0,21.19,116.73,850.23,2.3
122023,2,2,30661.0,64407.0,2101.0,21.19,116.73,850.23,2.3
122023,3,2,28354.0,51188.0,1805.0,21.19,116.73,850.23,2.3
122023,4,2,,,,21.19,116.73,850.23,2.3
122023,5,2,316606.0,2532215.0,7998.0,21.19,116.73,850.23,2.3
122023,6,2,11230.0,57171.0,5091.0,21.19,116.73,850.23,2.3
122023,7,2,775849.0,2972269.0,3831.0,21.19,116.73,850.23,2.3
122023,8,2,129445.0,362544.0,2801.0,21.19,116.73,850.23,2.3
122023,9,2,86012.0,198823.0,2312.0,21.19,116.73,850.23,2.3
012024,1,2,143600.0,1168097.0,8134.0,18.37,224.34,850.42,2.21
012024,2,2,28849.0,57056.0,1978.0,18.37,224.34,850.42,2.21
012024,3,2,28354.0,45341.0,1599.0,18.37,224.34,850.42,2.21
012024,4,2,,,,18.37,224.34,850.42,2.21
012024,5,2,292319.0,2337628.0,7997.0,18.37,224.34,850.42,2.21
012024,6,2,13440.0,81573.0,6069.0,18.37,224.34,850.42,2.21
012024,7,2,801383.0,3012334.0,3759.0,18.37,224.34,850.42,2.21
012024,8,2,130940.0,415080.0,3170.0,18.37,224.34,850.42,2.21
012024,9,2,85852.0,173035.0,2016.0,18.37,224.34,850.42,2.21
022024,1,2,143600.0,1168097.0,8134.0,19.54,116.82,851.48,1.75
022024,2,2,28849.0,57056.0,1978.0,19.54,116.82,851.48,1.75
022024,3,2,28354.0,45341.0,1599.0,19.54,116.82,851.48,1.75
022024,4,2,,,,19.54,116.82,851.48,1.75
022024,5,2,292319.0,2337628.0,7997.0,19.54,116.82,851.48,1.75
022024,6,2,13440.0,81573.0,6069.0,19.54,116.82,851.48,1.75
022024,7,2,801383.0,3012334.0,3759.0,19.54,116.82,851.48,1.75
022024,8,2,130940.0,415080.0,3170.0,19.54,116.82,851.48,1.75
022024,9,2,85852.0,173035.0,2016.0,19.54,116.82,851.48,1.75
032024,1,2,143057.0,1115533.0,7798.0,17.52,129.39,803.26,1.69
032024,2,2,27745.0,49827.0,1796.0,17.52,129.39,803.26,1.69
032024,3,2,34004.0,65766.0,1934.0,17.52,129.39,803.26,1.69
032024,4,2,,,,17.52,129.39,803.26,1.69
032024,5,2,285410.0,2012141.0,7050.0,17.52,129.39,803.26,1.69
032024,6,2,9652.0,55312.0,5731.0,17.52,129.39,803.26,1.69
032024,7,2,802310.0,2885251.0,3596.0,17.52,129.39,803.26,1.69
032024,8,2,130940.0,415080.0,3170.0,17.52,129.39,803.26,1.69
032024,9,2,86523.0,164407.0,1900.0,17.52,129.39,803.26,1.69
042024,1,2,143057.0,1115533.0,7798.0,15.38,156.59,755.7,1.73
042024,2,2,27745.0,49827.0,1796.0,15.38,156.59,755.7,1.73
042024,3,2,34004.0,65766.0,1934.0,15.38,156.59,755.7,1.73
042024,4,2,,,,15.38,156.59,755.7,1.73
042024,5,2,285410.0,2012141.0,7050.0,15.38,156.59,755.7,1.73
042024,6,2,9652.0,55312.0,5731.0,15.38,156.59,755.7,1.73
042024,7,2,802310.0,2885251.0,3596.0,15.38,156.59,755.7,1.73
042024,8,2,130940.0,415080.0,3170.0,15.38,156.59,755.7,1.73
042024,9,2,86523.0,164407.0,1900.0,15.38,156.59,755.7,1.73
052024,1,2,143057.0,1115533.0,7798.0,12.56,204.9,715.31,1.65
052024,2,2,27745.0,49827.0,1796.0,12.56,204.9,715.31,1.65
052024,3,2,34004.0,65766.0,1934.0,12.56,204.9,715.31,1.65
052024,4,2,,,,12.56,204.9,715.31,1.65
052024,5,2,285410.0,2012141.0,7050.0,12.56,204.9,715.31,1.65
052024,6,2,9652.0,55312.0,5731.0,12.56,204.9,715.31,1.65
052024,7,2,802310.0,2885251.0,3596.0,12.56,204.9,715.31,1.65
052024,8,2,130940.0,415080.0,3170.0,12.56,204.9,715.31,1.65
052024,9,2,86523.0,164407.0,1900.0,12.56,204.9,715.31,1.65
062024,1,2,143057.0,1115533.0,7798.0,12.2,108.9,716.35,2.0
062024,2,2,27745.0,49827.0,1796.0,12.2,108.9,716.35,2.0
062024,3,2,34004.0,65766.0,1934.0,12.2,108.9,716.35,2.0
062024,4,2,,,,12.2,108.9,716.35,2.0
062024,5,2,285410.0,2012141.0,7050.0,12.2,108.9,716.35,2.0
062024,6,2,9652.0,55312.0,5731.0,12.2,108.9,716.35,2.0
062024,7,2,802310.0,2885251.0,3596.0,12.2,108.9,716.35,2.0
062024,8,2,130940.0,415080.0,3170.0,12.2,108.9,716.35,2.0
062024,9,2,86523.0,164407.0,1900.0,12.2,108.9,716.35,2.0
072024,1,2,143057.0,1115533.0,7798.0,12.15,150.2,770.02,1.72
072024,2,2,27745.0,49827.0,1796.0,12.15,150.2,770.02,1.72
072024,3,2,34004.0,65766.0,1934.0,12.15,150.2,770.02,1.72
072024,4,2,,,,12.15,150.2,770.02,1.72
072024,5,2,285410.0,2012141.0,7050.0,12.15,150.2,770.02,1.72
072024,6,2,9652.0,55312.0,5731.0,12.15,150.2,770.02,1.72
072024,7,2,802310.0,2885251.0,3596.0,12.15,150.2,770.02,1.72
072024,8,2,130940.0,415080.0,3170.0,12.15,150.2,770.02,1.72
072024,9,2,86523.0,164407.0,1900.0,12.15,150.2,770.02,1.72
082024,1,2,142844.0,1113628.0,7796.0,13.47,45.03,855.82,2.29
082024,2,2,28173.0,45469.0,1614.0,13.47,45.03,855.82,2.29
082024,3,2,35493.0,59763.0,1684.0,13.47,45.03,855.82,2.29
082024,4,2,,,,13.47,45.03,855.82,2.29
082024,5,2,284984.0,1742339.0,6114.0,13.47,45.03,855.82,2.29
082024,6,2,9942.0,54336.0,5465.0,13.47,45.03,855.82,2.29
082024,7,2,811373.0,2722653.0,3356.0,13.47,45.03,855.82,2.29
082024,8,2,121011.0,403432.0,3334.0,13.47,45.03,855.82,2.29
082024,9,2,87244.0,165793.0,1900.0,13.47,45.03,855.82,2.29
092024,1,2,142844.0,1113628.0,7796.0,15.77,78.03,761.82,1.82
092024,2,2,28173.0,45469.0,1614.0,15.77,78.03,761.82,1.82
092024,3,2,35493.0,59763.0,1684.0,15.77,78.03,761.82,1.82
092024,4,2,,,,15.77,78.03,761.82,1.82
092024,5,2,284984.0,1742339.0,6114.0,15.77,78.03,761.82,1.82
092024,6,2,9942.0,54336.0,5465.0,15.77,78.03,761.82,1.82
092024,7,2,811373.0,2722653.0,3356.0,15.77,78.03,761.82,1.82
092024,8,2,121011.0,403432.0,3334.0,15.77,78.03,761.82,1.82
092024,9,2,87244.0,165793.0,1900.0,15.77,78.03,761.82,1.82
102024,1,2,142844.0,1113628.0,7796.0,16.25,112.84,713.34,1.72
102024,2,2,28173.0,45469.0,1614.0,16.25,112.84,713.34,1.72
102024,3,2,35493.0,59763.0,1684.0,16.25,112.84,713.34,1.72
102024,4,2,,,,16.25,112.84,713.34,1.72
102024,5,2,284984.0,1742339.0,6114.0,16.25,112.84,713.34,1.72
102024,6,2,9942.0,54336.0,5465.0,16.25,112.84,713.34,1.72
102024,7,2,811373.0,2722653.0,3356.0,16.25,112.84,713.34,1.72
102024,8,2,121011.0,403432.0,3334.0,16.25,112.84,713.34,1.72
102024,9,2,87244.0,165793.0,1900.0,16.25,112.84,713.34,1.72
112024,1,2,142962.0,1114820.0,7798.0,16.35,108.03,664.18,1.34
112024,2,2,28173.0,45469.0,1614.0,16.35,108.03,664.18,1.34
112024,3,2,35497.0,59806.0,1685.0,16.35,108.03,664.18,1.34
112024,4,2,,,,16.35,108.03,664.18,1.34
112024,5,2,284984.0,1742339.0,6114.0,16.35,108.03,664.18,1.34
112024,6,2,9942.0,54146.0,5446.0,16.35,108.03,664.18,1.34
112024,7,2,811193.0,2722233.0,3356.0,16.35,108.03,664.18,1.34
112024,8,2,122547.0,426196.0,3478.0,16.35,108.03,664.18,1.34
112024,9,2,87277.0,166516.0,1908.0,16.35,108.03,664.18,1.34
122024,1,2,142962.0,1114820.0,7798.0,15.2,101.64,672.16,1.31
122024,2,2,28173.0,45469.0,1614.0,15.2,101.64,672.16,1.31
122024,3,2,35497.0,59806.0,1685.0,15.2,101.64,672.16,1.31
122024,4,2,,,,15.2,101.64,672.16,1.31
122024,5,2,284984.0,1742339.0,6114.0,15.2,101.64,672.16,1.31
122024,6,2,9942.0,54146.0,5446.0,15.2,101.64,672.16,1.31
122024,7,2,811193.0,2722233.0,3356.0,15.2,101.64,672.16,1.31
122024,8,2,122547.0,426196.0,3478.0,15.2,101.64,672.16,1.31
122024,9,2,87277.0,166516.0,1908.0,15.2,101.64,672.16,1.31
012019,1,3,1013938.0,7942451.0,7833.0,23.07,221.63,925.29,2.56
012019,2,3,36878.0,60254.0,1634.0,23.07,221.63,925.29,2.56
012019,3,3,19277.0,30848.0,1600.0,23.07,221.63,925.29,2.56
012019,4,3,,,,23.07,221.63,925.29,2.56
012019,5,3,751889.0,5372406.0,7145.0,23.07,221.63,925.29,2.56
012019,6,3,,,,23.07,221.63,925.29,2.56
012019,7,3,5805001.0,18612161.0,3206.0,23.07,221.63,925.29,2.56
012019,8,3,676200.0,1426106.0,2109.0,23.07,221.63,925.29,2.56
012019,9,3,172375.0,361328.0,2096.0,23.07,221.63,925.29,2.56
022019,1,3,975015.0,7291751.0,7479.0,21.37,101.97,925.39,2.29
022019,2,3,36230.0,58027.0,1602.0,21.37,101.97,925.39,2.29
022019,3,3,16580.0,25226.0,1521.0,21.37,101.97,925.39,2.29
022019,4,3,,,,21.37,101.97,925.39,2.29
022019,5,3,760453.0,5510104.0,7246.0,21.37,101.97,925.39,2.29
022019,6,3,,,,21.37,101.97,925.39,2.29
022019,7,3,5750202.0,18449563.0,3209.0,21.37,101.97,925.39,2.29
022019,8,3,676200.0,1426106.0,2109.0,21.37,101.97,925.39,2.29
022019,9,3,170898.0,358060.0,2095.0,21.37,101.97,925.39,2.29
032019,1,3,971703.0,7374909.0,7590.0,19.41,118.18,885.79,2.13
032019,2,3,36744.0,58967.0,1605.0,19.41,118.18,885.79,2.13
032019,3,3,23206.0,37259.0,1606.0,19.41,118.18,885.79,2.13
032019,4,3,,,,19.41,118.18,885.79,2.13
032019,5,3,763900.0,5706331.0,7470.0,19.41,118.18,885.79,2.13
032019,6,3,,,,19.41,118.18,885.79,2.13
032019,7,3,5772070.0,18663864.0,3233.0,19.41,118.18,885.79,2.13
032019,8,3,676200.0,1426106.0,2109.0,19.41,118.18,885.79,2.13
032019,9,3,173823.0,366663.0,2109.0,19.41,118.18,885.79,2.13
042019,1,3,971703.0,7374909.0,7590.0,17.63,131.28,837.4,1.66
042019,2,3,36744.0,58967.0,1605.0,17.63,131.28,837.4,1.66
042019,3,3,23206.0,37259.0,1606.0,17.63,131.28,837.4,1.66
042019,4,3,,,,17.63,131.28,837.4,1.66
042019,5,3,763900.0,5706331.0,7470.0,17.63,131.28,837.4,1.66
042019,6,3,,,,17.63,131.28,837.4,1.66
042019,7,3,5772070.0,18663864.0,3233.0,17.63,131.28,837.4,1.66
042019,8,3,676200.0,1426106.0,2109.0,17.63,131.28,837.4,1.66
042019,9,3,173823.0,366663.0,2109.0,17.63,131.28,837.4,1.66
052019,1,3,967323.0,7317218.0,7564.0,15.29,181.82,863.69,1.92
052019,2,3,36664.0,58051.0,1583.0,15.29,181.82,863.69,1.92
052019,3,3,25461.0,40573.0,1594.0,15.29,181.82,863.69,1.92
052019,4,3,,,,15.29,181.82,863.69,1.92
052019,5,3,763880.0,5744024.0,7520.0,15.29,181.82,863.69,1.92
052019,6,3,,,,15.29,181.82,863.69,1.92
052019,7,3,5791852.0,18497272.0,3194.0,15.29,181.82,863.69,1.92
052019,8,3,705704.0,2056723.0,2914.0,15.29,181.82,863.69,1.92
052019,9,3,173813.0,371888.0,2140.0,15.29,181.82,863.69,1.92
062019,1,3,967323.0,7317218.0,7564.0,16.0,42.83,929.58,2.16
062019,2,3,36664.0,58051.0,1583.0,16.0,42.83,929.58,2.16
062019,3,3,25461.0,40573.0,1594.0,16.0,42.83,929.58,2.16
062019,4,3,,,,16.0,42.83,929.58,2.16
062019,5,3,763880.0,5744024.0,7520.0,16.0,42.83,929.58,2.16
062019,6,3,,,,16.0,42.83,929.58,2.16
062019,7,3,5791852.0,18497272.0,3194.0,16.0,42.83,929.58,2.16
062019,8,3,705704.0,2056723.0,2914.0,16.0,42.83,929.58,2.16
062019,9,3,173813.0,371888.0,2140.0,16.0,42.83,929.58,2.16
072019,1,3,966938.0,7173313.0,7419.0,12.29,124.37,955.78,2.21
072019,2,3,36499.0,57867.0,1585.0,12.29,124.37,955.78,2.21
072019,3,3,25046.0,34036.0,1359.0,12.29,124.37,955.78,2.21
072019,4,3,,,,12.29,124.37,955.78,2.21
072019,5,3,763641.0,5739403.0,7516.0,12.29,124.37,955.78,2.21
072019,6,3,,,,12.29,124.37,955.78,2.21
072019,7,3,5819096.0,18487353.0,3177.0,12.29,124.37,955.78,2.21
072019,8,3,754162.0,2281164.0,3025.0,12.29,124.37,955.78,2.21
072019,9,3,173812.0,373713.0,2150.0,12.29,124.37,955.78,2.21
082019,1,3,966938.0,7173313.0,7419.0,13.76,69.35,958.18,2.47
082019,2,3,36499.0,57867.0,1585.0,13.76,69.35,958.18,2.47
082019,3,3,25046.0,34036.0,1359.0,13.76,69.35,958.18,2.47
082019,4,3,,,,13.76,69.35,958.18,2.47
082019,5,3,763641.0,5739403.0,7516.0,13.76,69.35,958.18,2.47
082019,6,3,,,,13.76,69.35,958.18,2.47
082019,7,3,5819096.0,18487353.0,3177.0,13.76,69.35,958.18,2.47
082019,8,3,754162.0,2281164.0,3025.0,13.76,69.35,958.18,2.47
082019,9,3,173812.0,373713.0,2150.0,13.76,69.35,958.18,2.47
092019,1,3,966938.0,7173313.0,7419.0,15.6,85.11,932.53,2.62
092019,2,3,36499.0,57867.0,1585.0,15.6,85.11,932.53,2.62
092019,3,3,25016.0,33989.0,1359.0,15.6,85.11,932.53,2.62
092019,4,3,,,,15.6,85.11,932.53,2.62
092019,5,3,763641.0,5739403.0,7516.0,15.6,85.11,932.53,2.62
092019,6,3,,,,15.6,85.11,932.53,2.62
092019,7,3,5818895.0,18493720.0,3178.0,15.6,85.11,932.53,2.62
092019,8,3,755202.0,2291927.0,3035.0,15.6,85.11,932.53,2.62
092019,9,3,173812.0,373713.0,2150.0,15.6,85.11,932.53,2.62
102019,1,3,966938.0,7172102.0,7417.0,18.89,233.95,929.45,2.87
102019,2,3,36499.0,57867.0,1585.0,18.89,233.95,929.45,2.87
102019,3,3,25016.0,33989.0,1359.0,18.89,233.95,929.45,2.87
102019,4,3,,,,18.89,233.95,929.45,2.87
102019,5,3,763591.0,5738614.0,7515.0,18.89,233.95,929.45,2.87
102019,6,3,,,,18.89,233.95,929.45,2.87
102019,7,3,5818915.0,18495151.0,3178.0,18.89,233.95,929.45,2.87
102019,8,3,754900.0,2317114.0,3069.0,18.89,233.95,929.45,2.87
102019,9,3,173572.0,373447.0,2152.0,18.89,233.95,929.45,2.87
112019,1,3,966938.0,7172102.0,7417.0,20.3,122.93,927.8,2.86
112019,2,3,36499.0,57867.0,1585.0,20.3,122.93,927.8,2.86
112019,3,3,25016.0,33989.0,1359.0,20.3,122.93,927.8,2.86
112019,4,3,,,,20.3,122.93,927.8,2.86
112019,5,3,763591.0,5738614.0,7515.0,20.3,122.93,927.8,2.86
112019,6,3,,,,20.3,122.93,927.8,2.86
112019,7,3,5818915.0,18495151.0,3178.0,20.3,122.93,927.8,2.86
112019,8,3,754900.0,2317114.0,3069.0,20.3,122.93,927.8,2.86
112019,9,3,173572.0,373447.0,2152.0,20.3,122.93,927.8,2.86
122019,1,3,966938.0,7172102.0,7417.0,22.96,67.12,971.86,2.61
122019,2,3,36499.0,57867.0,1585.0,22.96,67.12,971.86,2.61
122019,3,3,25016.0,33989.0,1359.0,22.96,67.12,971.86,2.61
122019,4,3,,,,22.96,67.12,971.86,2.61
122019,5,3,763591.0,5738614.0,7515.0,22.96,67.12,971.86,2.61
122019,6,3,,,,22.96,67.12,971.86,2.61
122019,7,3,5818915.0,18495151.0,3178.0,22.96,67.12,971.86,2.61
122019,8,3,760911.0,2286672.0,3005.0,22.96,67.12,971.86,2.61
122019,9,3,173572.0,373447.0,2152.0,22.96,67.12,971.86,2.61
012020,1,3,947375.0,7300059.0,7706.0,23.44,131.23,971.72,2.83
012020,2,3,36608.0,64783.0,1770.0,23.44,131.23,971.72,2.83
012020,3,3,24934.0,36880.0,1479.0,23.44,131.23,971.72,2.83
012020,4,3,,,,23.44,131.23,971.72,2.83
012020,5,3,779342.0,5886185.0,7553.0,23.44,131.23,971.72,2.83
012020,6,3,,,,23.44,131.23,971.72,2.83
012020,7,3,5930249.0,19265677.0,3249.0,23.44,131.23,971.72,2.83
012020,8,3,754162.0,1827335.0,2423.0,23.44,131.23,971.72,2.83
012020,9,3,170338.0,344862.0,2025.0,23.44,131.23,971.72,2.83
022020,1,3,947375.0,7300059.0,7706.0,22.22,63.22,932.63,2.67
022020,2,3,36608.0,64783.0,1770.0,22.22,63.22,932.63,2.67
022020,3,3,24934.0,36880.0,1479.0,22.22,63.22,932.63,2.67
022020,4,3,,,,22.22,63.22,932.63,2.67
022020,5,3,779342.0,5886185.0,7553.0,22.22,63.22,932.63,2.67
022020,6,3,,,,22.22,63.22,932.63,2.67
022020,7,3,5930249.0,19265677.0,3249.0,22.22,63.22,932.63,2.67
022020,8,3,754162.0,1827335.0,2423.0,22.22,63.22,932.63,2.67
022020,9,3,170338.0,344862.0,2025.0,22.22,63.22,932.63,2.67
032020,1,3,948925.0,7485176.0,7888.0,21.76,31.35,933.79,2.48
032020,2,3,36882.0,58104.0,1575.0,21.76,31.35,933.79,2.48
032020,3,3,23344.0,34415.0,1474.0,21.76,31.35,933.79,2.48
032020,4,3,,,,21.76,31.35,933.79,2.48
032020,5,3,745465.0,4629486.0,6210.0,21.76,31.35,933.79,2.48
032020,6,3,,,,21.76,31.35,933.79,2.48
032020,7,3,5862802.0,13369911.0,2280.0,21.76,31.35,933.79,2.48
032020,8,3,753987.0,1887577.0,2503.0,21.76,31.35,933.79,2.48
032020,9,3,169002.0,291387.0,1724.0,21.76,31.35,933.79,2.48
042020,1,3,948925.0,7485176.0,7888.0,17.65,48.89,890.12,2.4
042020,2,3,36882.0,58104.0,1575.0,17.65,48.89,890.12,2.4
042020,3,3,23344.0,34415.0,1474.0,17.65,48.89,890.12,2.4
042020,4,3,,,,17.65,48.89,890.12,2.4
042020,5,3,745465.0,4629486.0,6210.0,17.65,48.89,890.12,2.4
042020,6,3,,,,17.65,48.89,890.12,2.4
042020,7,3,5862802.0,13369911.0,2280.0,17.65,48.89,890.12,2.4
042020,8,3,753987.0,1887577.0,2503.0,17.65,48.89,890.12,2.4
042020,9,3,169002.0,291387.0,1724.0,17.65,48.89,890.12,2.4
052020,1,3,950211.0,7678388.0,8081.0,13.78,135.25,887.9,2.26
052020,2,3,36904.0,54209.0,1469.0,13.78,135.25,887.9,2.26
052020,3,3,22588.0,28562.0,1264.0,13.78,135.25,887.9,2.26
052020,4,3,,,,13.78,135.25,887.9,2.26
052020,5,3,742385.0,4203143.0,5662.0,13.78,135.25,887.9,2.26
052020,6,3,,,,13.78,135.25,887.9,2.26
052020,7,3,5959630.0,11221247.0,1883.0,13.78,135.25,887.9,2.26
052020,8,3,821999.0,2451943.0,2983.0,13.78,135.25,887.9,2.26
052020,9,3,168911.0,289013.0,1711.0,13.78,135.25,887.9,2.26
062020,1,3,950211.0,7678388.0,8081.0,14.61,140.92,821.92,2.0
062020,2,3,36904.0,54209.0,1469.0,14.61,140.92,821.92,2.0
062020,3,3,22588.0,28562.0,1264.0,14.61,140.92,821.92,2.0
062020,4,3,,,,14.61,140.92,821.92,2.0
062020,5,3,742385.0,4203143.0,5662.0,14.61,140.92,821.92,2.0
062020,6,3,,,,14.61,140.92,821.92,2.0
062020,7,3,5959630.0,11221247.0,1883.0,14.61,140.92,821.92,2.0
062020,8,3,821999.0,2451943.0,2983.0,14.61,140.92,821.92,2.0
062020,9,3,168911.0,289013.0,1711.0,14.61,140.92,821.92,2.0
072020,1,3,949434.0,7765965.0,8180.0,11.06,141.83,802.04,1.76
072020,2,3,36907.0,54190.0,1468.0,11.06,141.83,802.04,1.76
072020,3,3,22363.0,26375.0,1179.0,11.06,141.83,802.04,1.76
072020,4,3,,,,11.06,141.83,802.04,1.76
072020,5,3,741785.0,4150697.0,5596.0,11.06,141.83,802.04,1.76
072020,6,3,,,,11.06,141.83,802.04,1.76
072020,7,3,5960469.0,11224010.0,1883.0,11.06,141.83,802.04,1.76
072020,8,3,924038.0,2861299.0,3097.0,11.06,141.83,802.04,1.76
072020,9,3,168961.0,289238.0,1712.0,11.06,141.83,802.04,1.76
082020,1,3,949434.0,7765965.0,8180.0,14.02,75.25,911.2,2.13
082020,2,3,36907.0,54190.0,1468.0,14.02,75.25,911.2,2.13
082020,3,3,22363.0,26375.0,1179.0,14.02,75.25,911.2,2.13
082020,4,3,,,,14.02,75.25,911.2,2.13
082020,5,3,741785.0,4150697.0,5596.0,14.02,75.25,911.2,2.13
082020,6,3,,,,14.02,75.25,911.2,2.13
082020,7,3,5960469.0,11224010.0,1883.0,14.02,75.25,911.2,2.13
082020,8,3,924038.0,2861299.0,3097.0,14.02,75.25,911.2,2.13
082020,9,3,168961.0,289238.0,1712.0,14.02,75.25,911.2,2.13
092020,1,3,949434.0,7765965.0,8180.0,14.28,104.47,865.35,2.05
092020,2,3,36907.0,54172.0,1468.0,14.28,104.47,865.35,2.05
092020,3,3,22363.0,26335.0,1178.0,14.28,104.47,865.35,2.05
092020,4,3,,,,14.28,104.47,865.35,2.05
092020,5,3,741785.0,4151507.0,5597.0,14.28,104.47,865.35,2.05
092020,6,3,,,,14.28,104.47,865.35,2.05
