Country,Region,Year,Happiness Rank,Happiness Score,GDP per capita,Social support,Healthy life expectancy,Freedom,Generosity,Perceptions of corruption,Decade,Regional Happiness Ratio,Region_Australia and New Zealand,Region_Central and Eastern Europe,Region_Eastern Asia,Region_Latin America and Caribbean,Region_Middle East and Northern Africa,Region_North America,Region_Southeastern Asia,Region_Southern Asia,Region_Sub-Saharan Africa,Region_Western Europe,Region_nan
Finland,Western Europe,2017,5,7.4689998626709,0.6887270635320943,0.9368897354515815,0.70916535455234,0.8535232827149696,0.2929125978409976,0.558564068901047,2010,1.395026683012664,False,False,False,False,False,False,False,False,False,True,False
Netherlands,Western Europe,2017,6,7.3769998550415,0.7175308374958206,0.8691844423902008,0.7105136941547047,0.8085421106433344,0.5613933590734024,0.5121520273567647,2010,1.3778433294392063,False,False,False,False,False,False,False,False,False,True,False
Canada,Western Europe,2017,7,7.31599998474121,0.7057272978411354,0.90106386337837,0.731426513999518,0.8440620332791657,0.5196905274381517,0.5206854672459676,2010,1.3664500440872387,False,False,False,False,False,False,False,False,False,True,False
New Zealand,Western Europe,2017,8,7.31400012969971,0.6706612824483683,0.94172452778132,0.7158279627901122,0.8481521138828756,0.5966113175513252,0.558564068901047,2010,1.366076520028282,False,False,False,False,False,False,False,False,False,True,False
Sweden,Western Europe,2017,9,7.28399991989136,0.7129710252958396,0.8991254072119708,0.728199087037631,0.846580247194069,0.45986239673959123,0.558564068901047,2010,1.360473213836272,False,False,False,False,False,False,False,False,False,True,False
Australia,Western Europe,2017,10,7.28399991989136,0.7082132324007633,0.9185170025140998,0.7396027981242419,0.8309494230628673,0.5699957142556402,0.5457116746640683,2010,1.360473213836272,False,False,False,False,False,False,False,False,False,True,False
Israel,Western Europe,2017,11,7.21299982070923,0.6561939042943129,0.8371593453298236,0.7347975458417616,0.560757740097152,0.39385805751232794,0.15444927625878513,2010,1.347212130066457,False,False,False,False,False,False,False,False,False,True,False
Costa Rica,Western Europe,2017,12,7.0789999961853,0.5294400203318989,0.8615593985629502,0.6656522922198256,0.801286809352221,0.2560787373596853,0.1813820903700531,2010,1.3221842368857157,False,False,False,False,False,False,False,False,False,True,False
Austria,Western Europe,2017,13,7.00600004196167,0.7094929691489408,0.888044381663747,0.7145735488243007,0.784207444164634,0.3776180663540766,0.4005369814615807,2010,1.308549629056944,False,False,False,False,False,False,False,False,False,True,False
United States,Western Europe,2017,14,6.99300003051758,0.7377191240550905,0.8636986397188626,0.6786035300345925,0.6985366344451905,0.4684290847994195,0.24576251262429744,2010,1.306121544550662,False,False,False,False,False,False,False,False,False,True,False
Ireland,Western Europe,2017,15,6.97700023651123,0.7326844653100476,0.9478291455846656,0.7097130799690535,0.7915888702013217,0.5105250015504345,0.5406463976274937,2010,1.303133173955943,False,False,False,False,False,False,False,False,False,True,False
Germany,Western Europe,2017,16,6.95100021362305,0.7098871105499857,0.895693644409921,0.7002197473744987,0.7769494260872265,0.40123987167517006,0.5014077261214746,2010,1.2982770049433787,False,False,False,False,False,False,False,False,False,True,False
Belgium,Western Europe,2017,17,6.89099979400635,0.6983686835711258,0.8894846097106205,0.7169955033779563,0.7455396718083163,0.27623219061989535,0.4554060101563099,2010,1.2870703925593585,False,False,False,False,False,False,False,False,False,True,False
Luxembourg,Western Europe,2017,18,6.86299991607666,0.8310799607793797,0.8866080692504745,0.7406568757073068,0.8240716727399032,0.33789449330923177,0.558564068901047,2010,1.2818406994878355,False,False,False,False,False,False,False,False,False,True,False
United Kingdom,Western Europe,2017,19,6.71400022506714,0.6878024521674808,0.9102555232036436,0.7058158973974681,0.7019199389779103,0.5879832521701825,0.48092635801790506,2010,1.2540111977418558,False,False,False,False,False,False,False,False,False,True,False
Chile,Western Europe,2017,20,6.65199995040894,0.5977025810088835,0.781037076546326,0.7182118351474128,0.5205735893539295,0.3897769990515312,0.1490967406030128,2010,1.2424310612988791,False,False,False,False,False,False,False,False,False,True,False
United Arab Emirates,Western Europe,2017,21,6.64799976348877,0.7759271800973043,0.7703225252982179,0.636983555100865,0.8402558980067127,0.430679685201906,0.558564068901047,2010,1.2416839241194337,False,False,False,False,False,False,False,False,False,True,False
Brazil,Western Europe,2017,22,6.63500022888184,0.5283173713975287,0.8706240903432056,0.5403613960607125,0.6042178823144393,0.193717583101906,0.20128782076596363,2010,1.2392559286746823,False,False,False,False,False,False,False,False,False,True,False
Czech Republic,Western Europe,2017,23,6.60900020599365,0.6453637175887595,0.8721929542049576,0.6612129737994427,0.6781024498175525,0.105129901224474,0.06680967385890145,2010,1.2343997596621157,False,False,False,False,False,False,False,False,False,True,False
Argentina,Western Europe,2017,24,6.59899997711182,0.5655035604047424,0.8761868279635767,0.6092349548908204,0.683037574449297,0.13060530342728738,0.10824208243080574,2010,1.23253196124427,False,False,False,False,False,False,False,False,False,True,False
Mexico,Western Europe,2017,25,6.57800006866455,0.5501831192096659,0.7365341604190997,0.6222427674911193,0.5700690723255856,0.14436704299570197,0.24057204002240404,2010,1.2286096914406275,False,False,False,False,False,False,False,False,False,True,False
Singapore,Western Europe,2017,26,6.57200002670288,0.8073843844974331,0.8234880556445316,0.8321581024751656,0.7594483004090539,0.412810207951769,0.558564068901047,2010,1.2274890302022254,False,False,False,False,False,False,False,False,False,True,False
Malta,Western Europe,2017,27,6.52699995040894,0.640877785573478,0.9053598935296656,0.7203718113544005,0.8132141598021783,0.5990885703052675,0.27733882134353605,2010,1.2190841154449765,False,False,False,False,False,False,False,False,False,True,False
Uruguay,Western Europe,2017,28,6.4539999961853,0.5808968011659541,0.859019385057062,0.6303390215406494,0.8002655446858702,0.20892747718299878,0.3226284588442282,2010,1.205449507616203,False,False,False,False,False,False,False,False,False,True,False
Guatemala,Western Europe,2017,29,6.4539999961853,0.4160314627731121,0.7637379523321352,0.4734793950548098,0.7338544446460457,0.33826129925903403,0.13992005686089418,2010,1.205449507616203,False,False,False,False,False,False,False,False,False,True,False
Panama,Western Europe,2017,30,6.4520001411438,0.5886204370105533,0.8352752729634002,0.6188923177961508,0.7597055718385055,0.2512387301850105,0.1286150350087025,2010,1.2050759835572467,False,False,False,False,False,False,False,False,False,True,False
France,Western Europe,2017,31,6.44199991226196,0.6826924913712118,0.8441465034392033,0.7401102995475478,0.6494780601058882,0.1548337343128665,0.312555359194847,2010,1.2032081851393992,False,False,False,False,False,False,False,False,False,True,False
Thailand,Western Europe,2017,32,6.42399978637695,0.5381053299394274,0.8672703501661922,0.567255941636723,0.8013822261799765,0.5990885703052675,0.05727878683417858,2010,1.1998462014241928,False,False,False,False,False,False,False,False,False,True,False
Taiwan,Western Europe,2017,33,6.42199993133545,0.683982124310415,0.8421930373440086,0.6958669888983681,0.49926324114615056,0.30827840667603224,0.11565152965620373,2010,1.1994726773652367,False,False,False,False,False,False,False,False,False,True,False
Spain,Western Europe,2017,34,6.40299987792969,0.6604951642851813,0.9319287727058942,0.7791065730931569,0.5646149591846368,0.22686935549118648,0.12848851647967713,2010,1.1959239316205523,False,False,False,False,False,False,False,False,False,True,False
Qatar,Western Europe,2017,35,6.375,0.8925408807419656,0.7751197565501035,0.6223471409181665,0.8344350598793661,0.39432485942246387,0.558564068901047,2010,1.1906942385490296,False,False,False,False,False,False,False,False,False,True,False
Colombia,Western Europe,2017,36,6.35699987411499,0.5107930939616125,0.8529093288737226,0.5214968655424926,0.6595130042476547,0.17780561923245225,0.08455860892544999,2010,1.1873322548338234,False,False,False,False,False,False,False,False,False,True,False
Saudi Arabia,Western Europe,2017,37,6.3439998626709,0.7302593297630772,0.7826506076357969,0.5172202714590728,0.6212024481257017,0.17613696331471052,0.4954290641431755,2010,1.1849041703275411,False,False,False,False,False,False,False,False,False,True,False
Trinidad and Tobago,Western Europe,2017,38,6.16800022125244,0.6495018610517509,0.8395550604864356,0.4557259348168072,0.7163408052855428,0.3881471217947952,0.016243257249091158,2010,1.1520317375395166,False,False,False,False,False,False,False,False,False,True,False
Kuwait,Western Europe,2017,39,6.10500001907349,0.77908036818031,0.766240114713236,0.5539927327977677,0.6855491610521768,0.2723977615982508,0.38984535578116175,2010,1.1402648390670618,False,False,False,False,False,False,False,False,False,True,False
Slovakia,Western Europe,2017,40,6.09800004959106,0.6323442545555916,0.9154861570854866,0.6246563638123785,0.4085876582735815,0.16292629501169512,0.043867390769345004,2010,1.1389574157991798,False,False,False,False,False,False,False,False,False,True,False
Bahrain,Western Europe,2017,41,6.08699989318848,0.7101203535349332,0.8048117160797141,0.5724215904523365,0.7413631480043107,0.20602983464110355,0.4657320388667047,2010,1.1369028553518559,False,False,False,False,False,False,False,False,False,True,False
Malaysia,Western Europe,2017,42,6.08400011062622,0.6160378911113025,0.781414862676837,0.542317640353043,0.5556146166601229,0.4971021085350174,0.11886124209929481,2010,1.1363425692634193,False,False,False,False,False,False,False,False,False,True,False
Nicaragua,Western Europe,2017,43,6.07100009918213,0.3517648873438363,0.7829779255999271,0.5723890978238957,0.6181655338455952,0.35996081381634126,0.23679219772054863,2010,1.133914484757137,False,False,False,False,False,False,False,False,False,True,False
Ecuador,Western Europe,2017,44,6.00799989700317,0.4774906480585353,0.7823411275580535,0.6009081703440122,0.6287267935868786,0.1791157547831632,0.2539085131427117,2010,1.1221475862846804,False,False,False,False,False,False,False,False,False,True,False
El Salvador,Western Europe,2017,45,6.00299978256226,0.4340574884687671,0.7190541919420499,0.5223650769326477,0.5973101238519447,0.09337824225877642,0.16303556719804477,2010,1.1212136870757585,False,False,False,False,False,False,False,False,False,True,False
Poland,Western Europe,2017,46,5.97300004959106,0.6163110032336402,0.8793868432659855,0.613037114807851,0.7187045740159171,0.18908323973825197,0.10745919840885035,2010,1.1156104699452771,False,False,False,False,False,False,False,False,False,True,False
Uzbekistan,Western Europe,2017,47,5.97100019454956,0.37521044261582914,0.942195346465657,0.4366981836915749,0.9091832361168618,0.4963560149205919,0.4466819284972713,2010,1.1152369458863207,False,False,False,False,False,False,False,False,False,True,False
Italy,Western Europe,2017,48,5.96400022506714,0.665585218950081,0.8789071056384551,0.7477163432670412,0.35421369154808974,0.20617440561433978,0.05078380789578536,2010,1.1139295226184405,False,False,False,False,False,False,False,False,False,True,False
Russia,Western Europe,2017,49,5.96299982070923,0.6115353516949952,0.8937240807099331,0.4797101961114137,0.5162750159837929,0.062361736560002407,0.05972510197070573,2010,1.1137426715274314,False,False,False,False,False,False,False,False,False,True,False
Belize,Western Europe,2017,50,5.95599985122681,0.4331943301754141,0.6577967147177433,0.39455895357023313,0.7562284146883205,0.28638915938531123,0.1749942411176081,2010,1.1124352482595512,False,False,False,False,False,False,False,False,False,True,False
Japan,Western Europe,2017,51,5.92000007629395,0.6760091499517891,0.8736848106059429,0.8005923497687301,0.6983778259372183,0.14386868119410234,0.29671637872961715,2010,1.10571136989067,False,False,False,False,False,False,False,False,False,True,False
Lithuania,Western Europe,2017,52,5.90199995040894,0.6271862346707394,0.8962993349182057,0.5512269414589133,0.32352456483393094,0.012128574082142308,0.021499235116379845,2010,1.1023493861754639,False,False,False,False,False,False,False,False,False,True,False
Algeria,Western Europe,2017,53,5.87200021743774,0.5209277035625858,0.697212570195073,0.5412661224786486,0.3222870275131243,0.08285252949951945,0.26471002580843433,2010,1.0967461690449827,False,False,False,False,False,False,False,False,False,True,False
Latvia,Western Europe,2017,54,5.84999990463257,0.601502206489332,0.8544494780890816,0.5596555397240973,0.44987280724456913,0.1826504270666732,0.13379486990243683,2010,1.0926370481503331,False,False,False,False,False,False,False,False,False,True,False
South Korea,Western Europe,2017,55,5.83799982070923,0.6687397151502957,0.6862983216334428,0.7889693917985757,0.35624539489904145,0.2466060048214263,0.11466121032513579,2010,1.090395725673529,False,False,False,False,False,False,False,False,False,True,False
Moldova,Western Europe,2017,56,5.83799982070923,0.3477436213092948,0.7614510772872142,0.5166215608247424,0.3324986862543536,0.24911742541268597,0.018284296629162727,2010,1.090395725673529,False,False,False,False,False,False,False,False,False,True,False
Romania,Western Europe,2017,57,5.82499980926514,0.5809560645627624,0.6995689114804988,0.6004893184230579,0.6312206387519834,0.15931735474697775,0.007950391728597054,2010,1.0879676411672468,False,False,False,False,False,False,False,False,False,True,False
Bolivia,Western Europe,2017,58,5.82299995422363,0.39778462120594843,0.7467269172343614,0.4151010074498466,0.7717305619413688,0.2691414031069014,0.10957896425409921,2010,1.0875941171082883,False,False,False,False,False,False,False,False,False,True,False
Turkmenistan,Western Europe,2017,59,5.82200002670288,0.5394927304209637,0.9082415823228771,0.3836337251688282,0.5777236588752073,0.2982130949475153,0.4697692381080955,2010,1.0874073550788101,False,False,False,False,False,False,False,False,False,True,False
Kazakhstan,Western Europe,2017,60,5.81899976730347,0.6128608156706535,0.842073610519258,0.5311494747031481,0.604218623256156,0.24098605049241223,0.21612742364863474,2010,1.0868469799288447,False,False,False,False,False,False,False,False,False,True,False
North Cyprus,Western Europe,2017,61,5.80999994277954,0.6426103583729007,0.7215957281943369,0.7315050291450894,0.6508337364670981,0.3184030687807205,0.28148312664652386,2010,1.085166032602006,False,False,False,False,False,False,False,False,False,True,False
